[TABLES]
## FDA_FOOD.FOOD_EVENTS
products_role: TEXT | NULL | eg=["SUSPECT", "CONCOMITANT"]
blockgroup_geom: BINARY | Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\xa3\\x03\\x00\\x00\\xff\\xcd\\x8b\\x13_c^\\xc0\\xea!\\x1a\\xddA\\xcaF@\\xc8Xm\\xfe_c^\\xc0\\x10\\x94\\xdb\\xf6=\\xcaF@ru\\x00\\xc4]c^\\xc08\\x8f\\x8a\\xff;\\xcaF@\\xa2\\xa0\\xa2\\xeaWc^\\xc0\\xd0\\xa8\\xc0\\xc96\\xcaF@k\\xc0\\xae&Oc^\\xc0\\x99\\xae\\'\\xba.\\xcaF@a`\\xe4eMc^\\xc0\\xb8\\xfb\\x1c\\x1f-\\xcaF@\\xfb\\xb1\\xd7\\xbb?c^\\xc0\\xe8\\x96\\x1d\\xe2\\x1f\\xcaF@\\x8e\\xd7J\\xe8.c^\\xc0p\\xf41\\x1f\\x10\\xcaF@\\xde^`V(c^\\xc0\\x07B\\xb2\\x80\\t\\xcaF@&\\xee?2\\x1dc^\\xc0\\xa0+\\x11\\xa8\\xfe\\xc9F@N0*\\xa9\\x13c^\\xc0ML\\x17b\\xf5\\xc9F@\\xc8\\xfcj\\x0e\\x10c^\\xc0\\xb8j\\x9e#\\xf2\\xc9F@\\x06\\xda\\x1dR\\x0cc^\\xc0\\xc1\\x8fj\\xd8\\xef\\xc9F@\\xfaE\\t\\xfa\\x0bc^\\xc0\\r-\\xb2\\x9d\\xef\\xc9F@a\\xa7X5\\x08c^\\xc0L\\x93R\\xd0\\xed\\xc9F@\\xb5t\\x93\\x18\\x04c^\\xc0\\xfe)U\\xa2\\xec\\xc9F@\\x16\\xe5`6\\x01c^\\xc0i\\xe0G5\\xec\\xc9F@\\xb7D\\xbcu\\xfeb^\\xc0WuV\\x0b\\xec\\xc9F@\\xc9^}<\\xf4b^\\xc0\\'\\xf1\\xb9\\x13\\xec\\xc9F@\\xa1\\xa0\\x14\\xad\\xdcb^\\xc0>\\x19\\xe3\\xc3\\xec\\xc9F@\\xdc\\xa6\\x06\\x9a\\xcfb^\\xc0\\x82\\x08q\\xe5\\xec\\xc9F@O\\xeaY\\x10\\xcab^\\xc0J\\xc7\\x9cg\\xec\\xc9F@\\xc1\\xabs\\x0c\\xc8b^\\xc0t\\x8e\\x...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\xdf\\x17\\x00\\x00\\xce\\xe7j+\\xf6A^\\xc0\\xda\\x8bh;\\xa6\\xa4F@wd\\xac6\\xffA^\\xc0\\x95*Q\\xf6\\x96\\xa4F@\\xb8\\xe8d\\xa9\\xf5A^\\xc0\\xa7\\xc3\\n\\xb7|\\xa4F@Z\\x1f\\x9d\\xba\\xf2A^\\xc0q\\xc9q\\xa7t\\xa4F@\\x80\\xc5\\xa8k\\xedA^\\xc0\\xc4\\x8b\\x85!r\\xa4F@/\\x91\\x0b\\xce\\xe0A^\\xc0\\x04\\x8e\\x04\\x1al\\xa4F@\\xac%\\xab\"\\xdcA^\\xc0\\xac\\xaa\\x97\\xdfi\\xa4F@\\xee\\x9e<,\\xd4A^\\xc0C\\x90\\x83\\x12f\\xa4F@:aP\\xa6\\xd1A^\\xc0%\\xab\"\\xdcd\\xa4F@9i\\x1a\\x14\\xcdA^\\xc01%\\x92\\xe8e\\xa4F@\\xf8vKr\\xc0A^\\xc0\\xa00(\\xd3h\\xa4F@\\x8c\\xbd\\x17_\\xb4A^\\xc0\\xc6\\'d\\xe7m\\xa4F@\\x9egz\\x89\\xb1A^\\xc0\\xd9^\\x0bzo\\xa4F@\\x87\\xaf\\xafu\\xa9A^\\xc0\\x87%\\xe5\\xees\\xa4F@y\\xb8\\xabW\\x91A^\\xc0\\xc8\\xfd\\x0eE\\x81\\xa4F@\\x05\\n\\x832\\x8dA^\\xc0\\x93T\\xa6\\x98\\x83\\xa4F@2|DL\\x89A^\\xc0\\tQ\\xbe\\xa0\\x85\\xa4F@\\xe6\\x94\\x80\\x98\\x84A^\\xc0s\\x9f\\x1c\\x05\\x88\\xa4F@\\x05U1\\x95~A^\\xc0\\x94\\rk*\\x8b\\xa4F@\\xfa\\xda\\xc1\\x88}A^\\xc0kF\\x06\\xb9\\x8b\\xa4F@\\x10%Z\\xf2xA^\\xc0\\xd5\\x94d\\x1d\\x8e\\xa4F@\\x82%\\xe5\\xeesA^\\xc0\\xefE{\\xbc\\x90\\xa4F@\\x03&p\\xebnA^\\xc0\\x0e\\xf7\\x91[\\x93\\xa4F@\\x8b\\..."]
tract_ce: TEXT | Current Census tract code | eg=["950400", "950100"]
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["41"]
internal_point_lon: FLOAT | Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[-121.475544, -120.7128501]

## GEO_CENSUS_BLOCKGROUPS.BLOCKGROUPS_34
mtfcc_feature_class_code: TEXT | MAF/TIGER feature class code (G5030) | eg=["G5030"]
blockgroup_geom: BINARY | Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz | eg=["bytearray(b\"\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x1a\\x00\\x00\\x00\\xc8\\xd1\\x1cY\\xf9\\x8bR\\xc0\\x94D\\xf6A\\x96\\xe1C@@\\x84\\xb8r\\xf6\\x8bR\\xc0q\\xa2]\\x85\\x94\\xe1C@m\\xa7\\xad\\x11\\xc1\\x8bR\\xc0z]\\x86\\xfft\\xe1C@\\xb5\\x18<L\\xfb\\x89R\\xc0\\xe0\\xb04\\xf0\\xa3\\xe0C@\\x8f\\xe1\\xb1\\x9f\\xc5\\x89R\\xc0b\\xd0\\t\\xa1\\x83\\xe0C@G\\xe7\\xfc\\x14\\xc7\\x89R\\xc0t\\xe9_\\x92\\xca\\xe0C@\\xa5\\xef5\\x04\\xc7\\x89R\\xc0E\\xe2\\xe5\\xe9\\\\\\xe1C@\\xe6?\\xa4\\xdf\\xbe\\x89R\\xc0O\\xe8\\xf5\\'\\xf1\\xe1C@\\x16\\xc1\\xffV\\xb2\\x89R\\xc09\\xa2{\\xd65\\xe2C@\\xf3\\x1b&\\x1a\\xa4\\x89R\\xc0\\'M\\x83\\xa2y\\xe2C@\\xc2\\xf5(\\\\\\x8f\\x89R\\xc0\\xb2I~\\xc4\\xaf\\xe2C@?\\xa6\\xb5il\\x89R\\xc0\\xa0\\xd7\\x9f\\xc4\\xe7\\xe2C@(a\\xa6\\xed_\\x89R\\xc0]\\x9dc@\\xf6\\xe2C@\\x16\\x14\\x06e\\x1a\\x89R\\xc0([$\\xedF\\xe3C@MG\\x007\\x8b\\x88R\\xc0\\xf8\\x19\\x17\\x0e\\x84\\xe4C@\\xd5\\x03\\xe6!S\\x88R\\xc0\\xf7Ye\\xa6\\xb4\\xe6C@1\\\\\\x1d\\x00q\\x8aR\\xc0\\x17@\\xf8P\\xa2\\xe7C@\\xe8\\xdb\\x82\\xa5\\xba\\x8aR\\xc0MCT\\xe1\\xcf\\xe6C@\\x13\\xb6\\x9f\\x8c\\xf1\\x8aR\\xc0\\xd9.4\\xd7i\\xe6C@\\x1e\\xc1\\x8d\\x94-\\x8bR\\xc0\\xe8\\x0b!\\xe7\\xfd\\xe5C@\\x9f=\\x97\\xa9I\\x8bR\\xc0\\x93\\x005\\xb5l\\xe...", "bytearray(b\"\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x15\\x00\\x00\\x00\\x9a\\xb4\\xa9\\xbaG\\x88R\\xc0\\xd2\\x17B\\xce\\xfb\\xf1C@\\nH\\xfb\\x1f`\\x88R\\xc0\\xddLL\\x17b\\xf1C@\\xf4\\x19PoF\\x88R\\xc0\\x1a\\x06\\xf3W\\xc8\\xf0C@8\\x82T\\x8a\\x1d\\x88R\\xc0\\xb0b\\xb8:\\x00\\xf0C@U\\x9b\\xffW\\x1d\\x88R\\xc0\\xe7\\xd7\\xd6O\\xff\\xefC@b`\\x1d\\xc7\\x0f\\x88R\\xc0\\xc0\\xca\\xa1E\\xb6\\xefC@\\x8c\\'\\x828\\x0f\\x88R\\xc0\\xdfK\\xe1A\\xb3\\xefC@\\x01\\x00\\x00\\x00\\x00\\x88R\\xc0\\xe6\\xc1\\xddY\\xbb\\xefC@\\x8f\\xaa&\\x88\\xba\\x87R\\xc0Z\\xd7h9\\xd0\\xefC@\\xc3\\x0c\\x8d\\'\\x82\\x87R\\xc0\\xd7\\x153\\xc2\\xdb\\xefC@\\x1eII\\x0fC\\x87R\\xc0g\\'\\x83\\xa3\\xe4\\xefC@\\xd7L\\xbe\\xd9\\xe6\\x86R\\xc0\\x8d\\x1e\\xbf\\xb7\\xe9\\xefC@Ie\\x8a9\\x08\\x86R\\xc0\\xea?k~\\xfc\\xefC@\\xd1\\x1a\\x83N\\x08\\x86R\\xc0}U.T\\xfe\\xefC@\\x9c\\xbf\\t\\x85\\x08\\x86R\\xc0A\\xef\\x8d!\\x00\\xf0C@\\xbc\\xae_\\xb0\\x1b\\x86R\\xc0\\x9d\\xf1}q\\xa9\\xf0C@\\xf5\\t\\xa0\\x18Y\\x86R\\xc0p\\x96\\x92\\xe5$\\xf2C@\\xd9{\\xf1E{\\x86R\\xc0f\\xb5\\xc0\\x1e\\x13\\xf3C@\\xd8\\xd7\\xba\\xd4\\x08\\x88R\\xc0\\x19\\x01\\x15\\x8e \\xf3C@\\t\\xe1\\xd1\\xc6\\x11\\x88R\\xc0\\xecF\\x1f\\xf3\\x01\\xf3C@\\x9a\\xb4\\xa9\\xbaG\\x88R\\xc0\\..."]
county_fips_code: TEXT | Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all` | eg=["029"]
internal_point_lon: FLOAT | Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[-74.1583455, -74.1132754]
blockgroup_ce: TEXT | Current block group number | eg=["0"]
area_water_meters: NUMBER | Current water area | eg=[17643915, 7396670]
internal_point_lat: FLOAT | Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[39.7832863, 39.8860952]
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["340297330000", "340297310020"]
internal_point_geom: BINARY | Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x00\\xfe)U\"\\x8aR\\xc0\\xd2\\xf3\\xb8\\xb9B\\xe4C@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00?\\x9cv\\xe7?\\x87R\\xc0A\\x92H\\x91k\\xf1C@')"]
area_land_meters: NUMBER | Current land area | eg=[0]
tract_ce: TEXT | Current Census tract code | eg=["733000", "731002"]
functional_status: TEXT | Current functional status | eg=["S"]
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["34"]
lsad_name: TEXT | Current translated legal/statistical area description and the block group number | eg=["Block Group 0"]

## GEO_CENSUS_BLOCKGROUPS.BLOCKGROUPS_45
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["45"]
internal_point_geom: BINARY | Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xe7f\\xc9-\\xf7\\x9cT\\xc0\\x9b\\x7f\\xaa\\xc0\\x7f+A@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x04\\x99S\\xb8\\xd4\\xa0T\\xc0\\x845\\x84\\x19\\t&A@')"]
functional_status: TEXT | Current functional status | eg=["S"]
internal_point_lon: FLOAT | Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[-82.4525866, -82.5129834]
county_fips_code: TEXT | Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all` | eg=["001"]
blockgroup_ce: TEXT | Current block group number | eg=["1", "2"]
mtfcc_feature_class_code: TEXT | MAF/TIGER feature class code (G5030) | eg=["G5030"]
tract_ce: TEXT | Current Census tract code | eg=["950200", "950300"]
lsad_name: TEXT | Current translated legal/statistical area description and the block group number | eg=["Block Group 1", "Block Group 2"]
blockgroup_geom: BINARY | Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00[\\x08\\x00\\x00\\xbah\\xc8x\\x94\\xa0T\\xc0y\\xc0<d\\xca-A@E\\xa0\\xfa\\x07\\x91\\xa0T\\xc0\\x82M\\x9dG\\xc5-A@:\\xa8\\xc4u\\x8c\\xa0T\\xc0\\xd2\\xba\\rj\\xbf-A@\\x0bXr\\x15\\x8b\\xa0T\\xc0\\xebJ\\xcbH\\xbd-A@,\\'\\xa1\\xf4\\x85\\xa0T\\xc0\\x9c(\\t\\x89\\xb4-A@\\xa06\\xaa\\xd3\\x81\\xa0T\\xc0;g\\x0b\\x08\\xad-A@\\xaf\\xb1KTo\\xa0T\\xc05\\x1f\\xd7\\x86\\x8a-A@\\xd4\\xef\\xc2\\xd6l\\xa0T\\xc0\\xc0\\x8aS\\xad\\x85-A@}=_\\xb3\\\\\\xa0T\\xc0\\x07D\\x88+g-A@\\x84|\\xd0\\xb3Y\\xa0T\\xc0\\xce\\xe1Z\\xeda-A@\\xaf\\xab\\xc9SV\\xa0T\\xc0\\x11\\xa1\\x11l\\\\-A@\\xa7\\xe7\\xddXP\\xa0T\\xc0\\xb3{\\xf2\\xb0P-A@\\xdc\\xd7\\x81sF\\xa0T\\xc0\\xdf)\\xe4J=-A@\\xcb\\xd4$xC\\xa0T\\xc0\\xe8\\xb6D.8-A@\\xa2uT5A\\xa0T\\xc0c\\xb7\\xcf*3-A@L\\x11\\xe0\\xf4.\\xa0T\\xc0[o\\x9b\\xa9\\x10-A@\\xefp;4,\\xa0T\\xc0\\xa5\\xeb\\x89\\xae\\x0b-A@m\\xe0\\x0e\\xd4)\\xa0T\\xc0\\xa2\\xca0\\xee\\x06-A@j\\x85\\xe9{\\r\\xa0T\\xc0\\x18\\xce5\\xcc\\xd0,A@xak\\xb6\\xf2\\x9fT\\xc0nP\\xfb\\xad\\x9d,A@\\xcf\\x10\\x8eY\\xf6\\x9fT\\xc0\\xd3I\\xb6\\xba\\x9c,A@\\xaf\\x8fN]\\xf9\\x9fT\\xc0\\xc2\\xde\\xc4\\x90\\x9c,A@\\xdczM\\x0f\\n\\xa0T\\xc09\\xdb\\xdc\\x98\\x9e,A@G\\xc9\\xabs\\x0c\\...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\xf0\\x06\\x00\\x00\\x93\\xfb\\x1d\\x8a\\x02\\xa6T\\xc0A\\xf1c\\xcc]#A@RC\\x1b\\x80\\r\\xa6T\\xc0\\xe0/fKV#A@\\xdf\\x13\\xebT\\xf9\\xa5T\\xc0\\n%\\x93S;#A@\\xe2u\\xfd\\x82\\xdd\\xa5T\\xc0\\x0e]P\\xdf2#A@\\x1f\\nfL\\xc1\\xa5T\\xc0#\\xb5P29#A@\\x1f\\xb95\\xe9\\xb6\\xa5T\\xc0\\xe5\\xa5bc^#A@\\xda\\xa8N\\x07\\xb2\\xa5T\\xc0CL\\x89$z#A@\\xcf\\x0e\\xb8\\xae\\x98\\xa5T\\xc0\\x9c\\x80&\\xc2\\x86#A@\\x90\\xd2l\\x1e\\x87\\xa5T\\xc0\\x86\\xc0\\x91@\\x83#A@\\\\t\\xb2\\xd4z\\xa5T\\xc0\\xe7\\x13y\\x92t#A@\\xaf\\xe8\\xd6kz\\xa5T\\xc0\\x99OV\\x0cW#A@\\x11\\xdb\\xdd\\x03t\\xa5T\\xc0\\xf74\\'/2#A@B\\x93\\xc4\\x92r\\xa5T\\xc0\\x92\\xb0o\\'\\x11#A@\\xb2\\xecI`s\\xa5T\\xc0,,\\xb8\\x1f\\xf0\"A@\\xba\\x11\\x16\\x15q\\xa5T\\xc0\\xe2u\\xfd\\x82\\xdd\"A@\\x15\\xab\\x06an\\xa5T\\xc0\\xf1[t\\xb2\\xd4\"A@\\xa47\\xdcGn\\xa5T\\xc0\\xc0\\xea\\xc8\\x91\\xce\"A@\\xca\\xfa\\xcd\\xc4t\\xa5T\\xc0\\xaf\\xfe\\xcfa\\xbe\"A@\\xe7\\xc5\\x89\\xafv\\xa5T\\xc0%\\xaa\\xb7\\x06\\xb6\"A@\\x01\\xa46qr\\xa5T\\xc0\\xc8q\\xa7t\\xb0\"A@\\x92\\xe6\\x8fim\\xa5T\\xc0c\\xac6\\xff\\xaf\"A@N\\xf0M\\xd3g\\xa5T\\xc0Qq\\x1cx\\xb5\"A@\\xc9Xm\\xfe_\\xa5T\\xc0\\x1c\\xb5\\xc2\\xf4\\xbd\"A@Z\\x9b\\xc6\\..."]
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["450019502001", "450019503001"]
internal_point_lat: FLOAT | Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[34.3398362, 34.2971527]
area_water_meters: NUMBER | Current water area | eg=[305820, 256780]
area_land_meters: NUMBER | Current land area | eg=[80062389, 83065400]

## GEO_CENSUS_BLOCKGROUPS.BLOCKGROUPS_15
county_fips_code: TEXT | Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all` | eg=["001"]
area_water_meters: NUMBER | Current water area | eg=[22253288, 17908315]
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["150019907000", "150019915000"]
internal_point_geom: BINARY | Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xe1\\x91\\x1d\\xc0Gac\\xc0\\xeb\\x05\\xfa\\x9fW\\xc53@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa6\\x92K-\\xa5\\x80c\\xc0\\x04)g\\xde`\\x9c3@')"]
internal_point_lat: FLOAT | Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[19.7708683, 19.6108531]
lsad_name: TEXT | Current translated legal/statistical area description and the block group number | eg=["Block Group 0"]
mtfcc_feature_class_code: TEXT | MAF/TIGER feature class code (G5030) | eg=["G5030"]
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["15"]
tract_ce: TEXT | Current Census tract code | eg=["990700", "991500"]
blockgroup_geom: BINARY | Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00/\\x00\\x00\\x00\\xf3\\xec\\xb9L\\xcdbc\\xc0a\\xfe\\n\\x99+\\xbf3@\\xf7 \\x04\\xe4\\xcbbc\\xc0.\\xe5|\\xb1\\xf7\\xbe3@\\xa7#\\x80\\x9b\\xc5bc\\xc0q<\\x9f\\x01\\xf5\\xbe3@\\xfe\\xa2\\xcb\\x9b\\xc3bc\\xc0Jf\\xbc\\xad\\xf4\\xbe3@ )\"\\xc3\\xaabc\\xc0^m\\x8c\\x9d\\xf0\\xbe3@*\\xab\\xe9z\\xa2bc\\xc0\\xd3\\x14\\x01N\\xef\\xbe3@\\xaed\\xc7F\\xa0bc\\xc0\\x89\\x98\\x12I\\xf4\\xbe3@\\x13.\\xab\\xb0\\x99bc\\xc0\\xea\\x12\\xd5[\\x03\\xbf3@\\x8f\\xc6\\xa1~\\x97bc\\xc0@\\x8e\\xadg\\x08\\xbf3@k,am\\x8cbc\\xc0\\xdd<\\xd5!7\\xbf3@\\xec\\xe2\\xfd\\xb8}bc\\xc0\\xb5\\xd0\\x95\\x08T\\xbf3@\\xea?k~|bc\\xc0P\\xa3\\x90dV\\xbf3@\\x059\\xef\\xffcbc\\xc0\\xb8\\x99\\xd1\\x8f\\x86\\xbf3@bR||Bbc\\xc0\\x99\\x825\\xce\\xa6\\xbf3@\\n\\x13F\\xb32bc\\xc0\\x03\\xba/g\\xb6\\xbf3@\\n\\xf6_\\xe7&bc\\xc0\\x1d\\xf0\\xc0\\x00\\xc2\\xbf3@\\x988\\xb9\\xdf!bc\\xc0\\xd3s\\xd2\\xfb\\xc6\\xbf3@\\xdazM\\x0f\\nbc\\xc0C\\x96\\xcc\\xb1\\xbc\\xbf3@W\\x0c\\x1e\\xa6\\xfdac\\xc0\\x9f\\xeb\\xc2\\x0f\\xce\\xbf3@\\x87\\xe6\\x01,\\xf2ac\\xc0\\n\\xf5\\xf4\\x11\\xf8\\xbf3@^\\xc1\\xfd\\x80\\x87ac\\xc04\\x02\\xf1\\xba~\\xc13@\\x96E(\\xb6\\x02`c\\xc0(b\\x11\\xc3\\x0e\\xc73@\\xe5\\xbd1\\x04\\x00`...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x002\\x00\\x00\\x00\\x95\\x86\\xe1#\\xe2\\x81c\\xc0H\\xe4\\x823\\xf8\\x9b3@C]k\\xef\\xd3\\x81c\\xc0\\x12Yk(\\xb5\\x9b3@o0\\x9b\\x00\\xc3\\x81c\\xc0\\xec\\x04\\xfb\\xafs\\x9b3@\\xd27i\\x1a\\x94\\x81c\\xc0\\xdf\\x82lY\\xbe\\x9a3@M3\\xa4\\x8ab\\x81c\\xc0*\\x011\\t\\x17\\x9a3@E\\x9f\\x8f2b\\x81c\\xc0\\xde\\x973\\xdb\\x15\\x9a3@\\xe8\\xe26\\x1a@\\x81c\\xc0/\\x95~\\xc2\\xd9\\x993@k\\xf5\\x9c\\xf4>\\x81c\\xc0\\xb7\\x98f\\xba\\xd7\\x993@\\x88\\x89\\xcd\\xc75\\x81c\\xc0\\x8d\\x9a\\xaf\\x92\\x8f\\x993@\\xddbE\\r&\\x81c\\xc0\\x8eH\\xdb\\xf8\\x13\\x993@\\xb6\\xbd\\xdd\\x92\\x1c\\x81c\\xc0\\xd3\\xdb\\x9f\\x8b\\x86\\x983@Z,E\\xf2\\x15\\x81c\\xc0\\xe3=\\x07\\x96#\\x983@\\xb5t\\xccy\\xc6\\x80c\\xc0 (\\xb7\\xed{\\x983@\\xb3&\\x16\\xf8\\x8a\\x80c\\xc0+ \\xb4\\x1e\\xbe\\x983@\\x00\\x00\\x00\\x00\\x00\\x80c\\xc0\\xd7\\n\\x9a\\x96X\\x993@\\xc4,{\\x12\\xd8\\x7fc\\xc09\\xef\\xff\\xe3\\x84\\x993@\\t\\xaa\\rN\\xc4\\x7fc\\xc0(\\xf2$\\xe9\\x9a\\x993@\\x16T\\x1b\\x9c\\x88\\x7fc\\xc0\\x15\\xd1vL\\xdd\\x993@N\\xd8E\\xd1\\x83\\x7fc\\xc0N3\\xa4\\x8a\\xe2\\x993@\\xe2\"\\xf7tu\\x7fc\\xc0\\x7f8H\\x88\\xf2\\x993@\\x0f\\x86:\\xacp\\x7fc\\xc0\\xf5\\x89\\x03\\xe8\\xf7\\x993@!\\x1..."]
functional_status: TEXT | Current functional status | eg=["S"]
blockgroup_ce: TEXT | Current block group number | eg=["0"]
internal_point_lon: FLOAT | Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[-155.0400086, -156.0201632]
area_land_meters: NUMBER | Current land area | eg=[0]

## GEO_CENSUS_BLOCKGROUPS.BLOCKGROUPS_55
county_fips_code: TEXT | Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all` | eg=["025"]
lsad_name: TEXT | Current translated legal/statistical area description and the block group number | eg=["Block Group 2"]
internal_point_lat: FLOAT | Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[43.0787549, 43.0791122]
mtfcc_feature_class_code: TEXT | MAF/TIGER feature class code (G5030) | eg=["G5030"]
functional_status: TEXT | Current functional status | eg=["S"]
internal_point_geom: BINARY | Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=["bytearray(b\"\\x01\\x01\\x00\\x00\\x00{8\\xdc\\xa2\\'^V\\xc0+\\xf3\\xfb\\xa3\\x14\\x8aE@\")", "bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xa2\\xa4vu\\xfd\\\\V\\xc0x\\xdb;Y \\x8aE@')"]
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["550250001002", "550250101002"]
tract_ce: TEXT | Current Census tract code | eg=["000100", "010100"]
area_land_meters: NUMBER | Current land area | eg=[1034279, 1281904]
